shipment_id,product_id,supplier_id,warehouse_id,order_date,expected_date,actual_date,quantity,unit_cost,total_cost,delay_days,on_time,defective_units
SHP-006435,PROD-0087,SUP-07,WH-02,2022-04-02,2022-04-21,2022-04-21,332,43.35,14392.2,0,True,15
SHP-006436,PROD-0087,SUP-07,WH-02,2022-04-15,2022-04-29,2022-04-29,325,43.35,14088.75,0,True,15
SHP-006437,PROD-0087,SUP-07,WH-02,2022-04-28,2022-05-13,2022-05-13,220,43.35,9537.0,0,True,10
SHP-006438,PROD-0087,SUP-07,WH-02,2022-05-11,2022-05-29,2022-05-29,141,43.35,6112.35,0,True,6
SHP-006439,PROD-0087,SUP-07,WH-02,2022-05-24,2022-06-11,2022-06-11,485,43.35,21024.75,0,True,22
SHP-006440,PROD-0087,SUP-07,WH-02,2022-06-06,2022-06-28,2022-06-28,461,43.35,19984.35,0,True,21
SHP-006441,PROD-0087,SUP-07,WH-02,2022-06-19,2022-07-04,2022-07-04,375,43.35,16256.25,0,True,17
SHP-006442,PROD-0087,SUP-07,WH-02,2022-07-02,2022-07-15,2022-07-15,369,43.35,15996.15,0,True,17
SHP-006443,PROD-0087,SUP-07,WH-02,2022-07-15,2022-07-27,2022-07-27,419,43.35,18163.65,0,True,19
SHP-006444,PROD-0087,SUP-07,WH-02,2022-07-28,2022-08-09,2022-08-09,427,43.35,18510.45,0,True,20
SHP-006445,PROD-0087,SUP-07,WH-02,2022-08-10,2022-08-17,2022-08-17,134,43.35,5808.9,0,True,6
SHP-006446,PROD-0087,SUP-07,WH-02,2022-08-23,2022-09-22,2022-09-22,483,43.35,20938.05,0,True,22
SHP-006447,PROD-0087,SUP-07,WH-02,2022-09-05,2022-09-17,2022-09-17,441,43.35,19117.35,0,True,20
SHP-006448,PROD-0087,SUP-07,WH-02,2022-09-18,2022-09-19,2022-09-19,446,43.35,19334.1,0,True,21
SHP-006449,PROD-0087,SUP-07,WH-02,2022-10-01,2022-10-15,2022-10-15,491,43.35,21284.85,0,True,23
SHP-006450,PROD-0087,SUP-07,WH-02,2022-10-14,2022-10-19,2022-10-19,92,43.35,3988.2,0,True,4
SHP-006451,PROD-0087,SUP-07,WH-02,2022-10-27,2022-11-11,2022-11-11,430,43.35,18640.5,0,True,20
SHP-006452,PROD-0087,SUP-07,WH-02,2022-11-09,2022-11-20,2022-11-20,91,43.35,3944.85,0,True,4
SHP-006453,PROD-0087,SUP-07,WH-02,2022-11-22,2022-12-04,2022-12-04,296,43.35,12831.6,0,True,14
SHP-006454,PROD-0087,SUP-07,WH-02,2022-12-05,2022-12-26,2022-12-26,451,43.35,19550.85,0,True,21
SHP-006455,PROD-0087,SUP-07,WH-02,2022-12-18,2023-01-05,2023-01-05,79,43.35,3424.65,0,True,3
SHP-006456,PROD-0087,SUP-07,WH-02,2022-12-31,2023-01-26,2023-01-26,359,43.35,15562.65,0,True,17
SHP-006457,PROD-0087,SUP-07,WH-02,2023-01-13,2023-02-13,2023-02-13,230,43.35,9970.5,0,True,10
SHP-006458,PROD-0087,SUP-07,WH-02,2023-01-26,2023-02-12,2023-02-12,108,43.35,4681.8,0,True,5
SHP-006459,PROD-0087,SUP-07,WH-02,2023-02-08,2023-02-22,2023-03-07,380,43.35,16473.0,13,False,18
SHP-006460,PROD-0087,SUP-07,WH-02,2023-02-21,2023-03-12,2023-03-12,183,43.35,7933.05,0,True,8
SHP-006461,PROD-0087,SUP-07,WH-02,2023-03-06,2023-03-14,2023-03-14,466,43.35,20201.1,0,True,22
SHP-006462,PROD-0087,SUP-07,WH-02,2023-03-19,2023-03-27,2023-03-27,345,43.35,14955.75,0,True,16
SHP-006463,PROD-0087,SUP-07,WH-02,2023-04-01,2023-04-11,2023-04-11,301,43.35,13048.35,0,True,14
SHP-006464,PROD-0087,SUP-07,WH-02,2023-04-14,2023-04-27,2023-05-06,89,43.35,3858.15,9,False,4
SHP-006465,PROD-0087,SUP-07,WH-02,2023-04-27,2023-05-07,2023-05-07,440,43.35,19074.0,0,True,20
SHP-006466,PROD-0087,SUP-07,WH-02,2023-05-10,2023-06-04,2023-06-04,453,43.35,19637.55,0,True,21
SHP-006467,PROD-0087,SUP-07,WH-02,2023-05-23,2023-06-13,2023-06-13,290,43.35,12571.5,0,True,13
SHP-006468,PROD-0087,SUP-07,WH-02,2023-06-05,2023-06-16,2023-06-16,289,43.35,12528.15,0,True,13
SHP-006469,PROD-0087,SUP-07,WH-02,2023-06-18,2023-06-19,2023-06-19,75,43.35,3251.25,0,True,3
SHP-006470,PROD-0087,SUP-07,WH-02,2023-07-01,2023-07-15,2023-07-15,175,43.35,7586.25,0,True,8
SHP-006471,PROD-0087,SUP-07,WH-02,2023-07-14,2023-08-06,2023-08-06,224,43.35,9710.4,0,True,10
SHP-006472,PROD-0087,SUP-07,WH-02,2023-07-27,2023-08-15,2023-08-15,314,43.35,13611.9,0,True,14
SHP-006473,PROD-0087,SUP-07,WH-02,2023-08-09,2023-08-23,2023-08-23,257,43.35,11140.95,0,True,12
SHP-006474,PROD-0087,SUP-07,WH-02,2023-08-22,2023-09-03,2023-09-03,170,43.35,7369.5,0,True,8
SHP-006475,PROD-0087,SUP-07,WH-02,2023-09-04,2023-09-18,2023-09-18,187,43.35,8106.45,0,True,8
SHP-006476,PROD-0087,SUP-07,WH-02,2023-09-17,2023-09-21,2023-09-21,214,43.35,9276.9,0,True,10
SHP-006477,PROD-0087,SUP-07,WH-02,2023-09-30,2023-10-13,2023-10-13,237,43.35,10273.95,0,True,11
SHP-006478,PROD-0087,SUP-07,WH-02,2023-10-13,2023-10-14,2023-10-14,451,43.35,19550.85,0,True,21
SHP-006479,PROD-0087,SUP-07,WH-02,2023-10-26,2023-10-27,2023-10-27,71,43.35,3077.85,0,True,3
SHP-006480,PROD-0087,SUP-07,WH-02,2023-11-08,2023-11-26,2023-11-26,370,43.35,16039.5,0,True,17
SHP-006481,PROD-0087,SUP-07,WH-02,2023-11-21,2023-12-06,2023-12-06,156,43.35,6762.6,0,True,7
SHP-006482,PROD-0087,SUP-07,WH-02,2023-12-04,2023-12-08,2023-12-08,488,43.35,21154.8,0,True,23
SHP-006483,PROD-0087,SUP-07,WH-02,2023-12-17,2024-01-09,2024-01-09,366,43.35,15866.1,0,True,17
SHP-006484,PROD-0087,SUP-07,WH-02,2023-12-30,2024-01-13,2024-01-13,58,43.35,2514.3,0,True,2
SHP-006485,PROD-0087,SUP-07,WH-02,2024-01-12,2024-01-31,2024-01-31,375,43.35,16256.25,0,True,17
SHP-006486,PROD-0087,SUP-07,WH-02,2024-01-25,2024-02-18,2024-03-03,144,43.35,6242.4,14,False,6
SHP-006487,PROD-0087,SUP-07,WH-02,2024-02-07,2024-02-15,2024-02-15,187,43.35,8106.45,0,True,8
SHP-006488,PROD-0087,SUP-07,WH-02,2024-02-20,2024-02-23,2024-02-23,112,43.35,4855.2,0,True,5
SHP-006489,PROD-0087,SUP-07,WH-02,2024-03-04,2024-03-14,2024-03-14,477,43.35,20677.95,0,True,22
SHP-006490,PROD-0087,SUP-07,WH-02,2024-03-17,2024-03-25,2024-03-25,334,43.35,14478.9,0,True,15
SHP-006491,PROD-0087,SUP-07,WH-02,2024-03-30,2024-04-15,2024-04-15,183,43.35,7933.05,0,True,8
SHP-006492,PROD-0087,SUP-07,WH-02,2024-04-12,2024-04-30,2024-04-30,488,43.35,21154.8,0,True,23
SHP-006493,PROD-0087,SUP-07,WH-02,2024-04-25,2024-05-05,2024-05-05,292,43.35,12658.2,0,True,13
SHP-006494,PROD-0087,SUP-07,WH-02,2024-05-08,2024-05-31,2024-05-31,177,43.35,7672.95,0,True,8
SHP-006495,PROD-0087,SUP-07,WH-02,2024-05-21,2024-06-21,2024-06-21,417,43.35,18076.95,0,True,19
SHP-006496,PROD-0087,SUP-07,WH-02,2024-06-03,2024-06-05,2024-06-05,381,43.35,16516.35,0,True,18
SHP-006497,PROD-0087,SUP-07,WH-02,2024-06-16,2024-06-23,2024-06-23,174,43.35,7542.9,0,True,8
SHP-006498,PROD-0087,SUP-07,WH-02,2024-06-29,2024-07-12,2024-07-12,122,43.35,5288.7,0,True,5
SHP-006499,PROD-0087,SUP-07,WH-02,2024-07-12,2024-07-20,2024-07-20,397,43.35,17209.95,0,True,18
SHP-006500,PROD-0087,SUP-07,WH-02,2024-07-25,2024-08-13,2024-08-13,317,43.35,13741.95,0,True,15
SHP-006501,PROD-0087,SUP-07,WH-02,2024-08-07,2024-08-13,2024-08-13,391,43.35,16949.85,0,True,18
SHP-006502,PROD-0087,SUP-07,WH-02,2024-08-20,2024-08-29,2024-08-29,202,43.35,8756.7,0,True,9
SHP-006503,PROD-0087,SUP-07,WH-02,2024-09-02,2024-09-30,2024-09-30,500,43.35,21675.0,0,True,23
SHP-006504,PROD-0087,SUP-07,WH-02,2024-09-15,2024-10-12,2024-10-12,116,43.35,5028.6,0,True,5
SHP-006505,PROD-0087,SUP-07,WH-02,2024-09-28,2024-10-24,2024-10-24,482,43.35,20894.7,0,True,22
SHP-006506,PROD-0087,SUP-07,WH-02,2024-10-11,2024-10-19,2024-10-19,103,43.35,4465.05,0,True,4
SHP-006507,PROD-0087,SUP-07,WH-02,2024-10-24,2024-11-15,2024-11-20,178,43.35,7716.3,5,False,8
SHP-006508,PROD-0087,SUP-07,WH-02,2024-11-06,2024-12-01,2024-12-01,70,43.35,3034.5,0,True,3
SHP-006509,PROD-0087,SUP-07,WH-02,2024-11-19,2024-11-25,2024-11-25,373,43.35,16169.55,0,True,17
SHP-006510,PROD-0087,SUP-07,WH-02,2024-12-02,2024-12-03,2024-12-03,434,43.35,18813.9,0,True,20
SHP-006511,PROD-0087,SUP-07,WH-02,2024-12-15,2025-01-05,2025-01-05,493,43.35,21371.55,0,True,23
SHP-006512,PROD-0087,SUP-07,WH-02,2024-12-28,2024-12-29,2024-12-29,256,43.35,11097.6,0,True,12
SHP-006513,PROD-0088,SUP-08,WH-03,2022-01-01,2022-01-30,2022-01-30,224,44.89,10055.36,0,True,13
SHP-006514,PROD-0088,SUP-08,WH-03,2022-01-14,2022-02-04,2022-02-04,200,44.89,8978.0,0,True,12
SHP-006515,PROD-0088,SUP-08,WH-03,2022-01-27,2022-03-03,2022-03-07,423,44.89,18988.47,4,False,25
SHP-006516,PROD-0088,SUP-08,WH-03,2022-02-09,2022-03-31,2022-03-31,290,44.89,13018.1,0,True,17
SHP-006517,PROD-0088,SUP-08,WH-03,2022-02-22,2022-04-03,2022-04-03,455,44.89,20424.95,0,True,27
SHP-006518,PROD-0088,SUP-08,WH-03,2022-03-07,2022-04-23,2022-04-23,312,44.89,14005.68,0,True,18
SHP-006519,PROD-0088,SUP-08,WH-03,2022-03-20,2022-04-28,2022-05-08,321,44.89,14409.69,10,False,19
SHP-006520,PROD-0088,SUP-08,WH-03,2022-04-02,2022-04-24,2022-05-03,61,44.89,2738.29,9,False,3
SHP-006521,PROD-0088,SUP-08,WH-03,2022-04-15,2022-05-19,2022-05-19,105,44.89,4713.45,0,True,6
SHP-006522,PROD-0088,SUP-08,WH-03,2022-04-28,2022-06-04,2022-06-04,407,44.89,18270.23,0,True,24
SHP-006523,PROD-0088,SUP-08,WH-03,2022-05-11,2022-06-19,2022-06-19,475,44.89,21322.75,0,True,28
SHP-006524,PROD-0088,SUP-08,WH-03,2022-05-24,2022-07-05,2022-07-05,118,44.89,5297.02,0,True,7
SHP-006525,PROD-0088,SUP-08,WH-03,2022-06-06,2022-07-04,2022-07-04,406,44.89,18225.34,0,True,24
SHP-006526,PROD-0088,SUP-08,WH-03,2022-06-19,2022-07-25,2022-07-25,224,44.89,10055.36,0,True,13
SHP-006527,PROD-0088,SUP-08,WH-03,2022-07-02,2022-08-03,2022-08-03,377,44.89,16923.53,0,True,22
SHP-006528,PROD-0088,SUP-08,WH-03,2022-07-15,2022-08-25,2022-08-26,199,44.89,8933.11,1,False,12
SHP-006529,PROD-0088,SUP-08,WH-03,2022-07-28,2022-08-31,2022-08-31,160,44.89,7182.4,0,True,9
SHP-006530,PROD-0088,SUP-08,WH-03,2022-08-10,2022-09-14,2022-09-18,471,44.89,21143.19,4,False,28
SHP-006531,PROD-0088,SUP-08,WH-03,2022-08-23,2022-09-27,2022-09-27,319,44.89,14319.91,0,True,19
SHP-006532,PROD-0088,SUP-08,WH-03,2022-09-05,2022-10-12,2022-10-12,412,44.89,18494.68,0,True,25
SHP-006533,PROD-0088,SUP-08,WH-03,2022-09-18,2022-10-23,2022-10-23,163,44.89,7317.07,0,True,9
SHP-006534,PROD-0088,SUP-08,WH-03,2022-10-01,2022-11-15,2022-11-15,102,44.89,4578.78,0,True,6
SHP-006535,PROD-0088,SUP-08,WH-03,2022-10-14,2022-11-04,2022-11-04,357,44.89,16025.73,0,True,21
SHP-006536,PROD-0088,SUP-08,WH-03,2022-10-27,2022-12-08,2022-12-08,419,44.89,18808.91,0,True,25
SHP-006537,PROD-0088,SUP-08,WH-03,2022-11-09,2022-12-17,2022-12-17,74,44.89,3321.86,0,True,4
SHP-006538,PROD-0088,SUP-08,WH-03,2022-11-22,2022-12-29,2023-01-08,173,44.89,7765.97,10,False,10
SHP-006539,PROD-0088,SUP-08,WH-03,2022-12-05,2023-01-07,2023-01-07,397,44.89,17821.33,0,True,24
SHP-006540,PROD-0088,SUP-08,WH-03,2022-12-18,2023-02-05,2023-02-05,118,44.89,5297.02,0,True,7
SHP-006541,PROD-0088,SUP-08,WH-03,2022-12-31,2023-02-03,2023-02-03,165,44.89,7406.85,0,True,10
SHP-006542,PROD-0088,SUP-08,WH-03,2023-01-13,2023-02-27,2023-02-28,487,44.89,21861.43,1,False,29
SHP-006543,PROD-0088,SUP-08,WH-03,2023-01-26,2023-03-17,2023-03-17,92,44.89,4129.88,0,True,5
SHP-006544,PROD-0088,SUP-08,WH-03,2023-02-08,2023-03-09,2023-03-09,308,44.89,13826.12,0,True,18
SHP-006545,PROD-0088,SUP-08,WH-03,2023-02-21,2023-03-26,2023-03-26,217,44.89,9741.13,0,True,13
SHP-006546,PROD-0088,SUP-08,WH-03,2023-03-06,2023-03-28,2023-03-28,306,44.89,13736.34,0,True,18
SHP-006547,PROD-0088,SUP-08,WH-03,2023-03-19,2023-04-14,2023-04-14,332,44.89,14903.48,0,True,20
SHP-006548,PROD-0088,SUP-08,WH-03,2023-04-01,2023-05-10,2023-05-10,54,44.89,2424.06,0,True,3
SHP-006549,PROD-0088,SUP-08,WH-03,2023-04-14,2023-05-18,2023-05-19,156,44.89,7002.84,1,False,9
SHP-006550,PROD-0088,SUP-08,WH-03,2023-04-27,2023-05-27,2023-05-27,465,44.89,20873.85,0,True,28
SHP-006551,PROD-0088,SUP-08,WH-03,2023-05-10,2023-07-03,2023-07-03,221,44.89,9920.69,0,True,13
SHP-006552,PROD-0088,SUP-08,WH-03,2023-05-23,2023-06-24,2023-06-24,331,44.89,14858.59,0,True,20
SHP-006553,PROD-0088,SUP-08,WH-03,2023-06-05,2023-06-29,2023-06-29,318,44.89,14275.02,0,True,19
SHP-006554,PROD-0088,SUP-08,WH-03,2023-06-18,2023-07-15,2023-07-15,243,44.89,10908.27,0,True,14
SHP-006555,PROD-0088,SUP-08,WH-03,2023-07-01,2023-08-06,2023-08-06,409,44.89,18360.01,0,True,24
SHP-006556,PROD-0088,SUP-08,WH-03,2023-07-14,2023-08-20,2023-08-20,195,44.89,8753.55,0,True,11
SHP-006557,PROD-0088,SUP-08,WH-03,2023-07-27,2023-08-25,2023-09-08,111,44.89,4982.79,14,False,6
SHP-006558,PROD-0088,SUP-08,WH-03,2023-08-09,2023-09-06,2023-09-18,51,44.89,2289.39,12,False,3
SHP-006559,PROD-0088,SUP-08,WH-03,2023-08-22,2023-09-20,2023-09-20,250,44.89,11222.5,0,True,15
SHP-006560,PROD-0088,SUP-08,WH-03,2023-09-04,2023-10-21,2023-10-21,227,44.89,10190.03,0,True,13
SHP-006561,PROD-0088,SUP-08,WH-03,2023-09-17,2023-11-02,2023-11-05,89,44.89,3995.21,3,False,5
SHP-006562,PROD-0088,SUP-08,WH-03,2023-09-30,2023-11-03,2023-11-03,463,44.89,20784.07,0,True,28
SHP-006563,PROD-0088,SUP-08,WH-03,2023-10-13,2023-11-19,2023-11-19,377,44.89,16923.53,0,True,22
SHP-006564,PROD-0088,SUP-08,WH-03,2023-10-26,2023-12-01,2023-12-01,105,44.89,4713.45,0,True,6
SHP-006565,PROD-0088,SUP-08,WH-03,2023-11-08,2023-12-08,2023-12-08,168,44.89,7541.52,0,True,10
SHP-006566,PROD-0088,SUP-08,WH-03,2023-11-21,2023-12-31,2023-12-31,225,44.89,10100.25,0,True,13
SHP-006567,PROD-0088,SUP-08,WH-03,2023-12-04,2023-12-25,2023-12-25,121,44.89,5431.69,0,True,7
SHP-006568,PROD-0088,SUP-08,WH-03,2023-12-17,2024-01-24,2024-02-06,149,44.89,6688.61,13,False,9
SHP-006569,PROD-0088,SUP-08,WH-03,2023-12-30,2024-02-11,2024-02-11,130,44.89,5835.7,0,True,7
SHP-006570,PROD-0088,SUP-08,WH-03,2024-01-12,2024-02-09,2024-02-09,308,44.89,13826.12,0,True,18
SHP-006571,PROD-0088,SUP-08,WH-03,2024-01-25,2024-02-25,2024-02-25,281,44.89,12614.09,0,True,17
SHP-006572,PROD-0088,SUP-08,WH-03,2024-02-07,2024-02-23,2024-02-23,264,44.89,11850.96,0,True,16
SHP-006573,PROD-0088,SUP-08,WH-03,2024-02-20,2024-03-18,2024-03-18,68,44.89,3052.52,0,True,4
SHP-006574,PROD-0088,SUP-08,WH-03,2024-03-04,2024-04-21,2024-04-21,424,44.89,19033.36,0,True,25
SHP-006575,PROD-0088,SUP-08,WH-03,2024-03-17,2024-04-05,2024-04-05,324,44.89,14544.36,0,True,19
SHP-006576,PROD-0088,SUP-08,WH-03,2024-03-30,2024-04-27,2024-05-04,71,44.89,3187.19,7,False,4
SHP-006577,PROD-0088,SUP-08,WH-03,2024-04-12,2024-05-28,2024-05-28,60,44.89,2693.4,0,True,3
SHP-006578,PROD-0088,SUP-08,WH-03,2024-04-25,2024-05-28,2024-05-28,171,44.89,7676.19,0,True,10
SHP-006579,PROD-0088,SUP-08,WH-03,2024-05-08,2024-06-06,2024-06-14,269,44.89,12075.41,8,False,16
SHP-006580,PROD-0088,SUP-08,WH-03,2024-05-21,2024-06-26,2024-07-03,430,44.89,19302.7,7,False,26
SHP-006581,PROD-0088,SUP-08,WH-03,2024-06-03,2024-07-03,2024-07-03,99,44.89,4444.11,0,True,6
SHP-006582,PROD-0088,SUP-08,WH-03,2024-06-16,2024-07-15,2024-07-15,268,44.89,12030.52,0,True,16
SHP-006583,PROD-0088,SUP-08,WH-03,2024-06-29,2024-08-04,2024-08-04,71,44.89,3187.19,0,True,4
SHP-006584,PROD-0088,SUP-08,WH-03,2024-07-12,2024-08-12,2024-08-12,78,44.89,3501.42,0,True,4
SHP-006585,PROD-0088,SUP-08,WH-03,2024-07-25,2024-08-31,2024-09-09,234,44.89,10504.26,9,False,14
SHP-006586,PROD-0088,SUP-08,WH-03,2024-08-07,2024-09-26,2024-09-26,361,44.89,16205.29,0,True,21
SHP-006587,PROD-0088,SUP-08,WH-03,2024-08-20,2024-09-30,2024-09-30,440,44.89,19751.6,0,True,26
SHP-006588,PROD-0088,SUP-08,WH-03,2024-09-02,2024-10-09,2024-10-09,400,44.89,17956.0,0,True,24
SHP-006589,PROD-0088,SUP-08,WH-03,2024-09-15,2024-10-17,2024-10-17,431,44.89,19347.59,0,True,26
SHP-006590,PROD-0088,SUP-08,WH-03,2024-09-28,2024-10-20,2024-10-20,139,44.89,6239.71,0,True,8
SHP-006591,PROD-0088,SUP-08,WH-03,2024-10-11,2024-11-24,2024-11-24,224,44.89,10055.36,0,True,13
SHP-006592,PROD-0088,SUP-08,WH-03,2024-10-24,2024-11-25,2024-11-25,270,44.89,12120.3,0,True,16
SHP-006593,PROD-0088,SUP-08,WH-03,2024-11-06,2024-12-03,2024-12-03,273,44.89,12254.97,0,True,16
SHP-006594,PROD-0088,SUP-08,WH-03,2024-11-19,2024-12-12,2024-12-12,370,44.89,16609.3,0,True,22
SHP-006595,PROD-0088,SUP-08,WH-03,2024-12-02,2025-01-06,2025-01-06,440,44.89,19751.6,0,True,26
SHP-006596,PROD-0088,SUP-08,WH-03,2024-12-15,2025-01-19,2025-01-19,123,44.89,5521.47,0,True,7
SHP-006597,PROD-0088,SUP-08,WH-03,2024-12-28,2025-01-26,2025-01-26,318,44.89,14275.02,0,True,19
SHP-006598,PROD-0089,SUP-09,WH-04,2022-01-01,2022-01-27,2022-01-27,70,36.79,2575.3,0,True,2
SHP-006599,PROD-0089,SUP-09,WH-04,2022-01-15,2022-02-07,2022-02-07,333,36.79,12251.07,0,True,10
SHP-006600,PROD-0089,SUP-09,WH-04,2022-01-29,2022-02-13,2022-02-13,279,36.79,10264.41,0,True,8
SHP-006601,PROD-0089,SUP-09,WH-04,2022-02-12,2022-02-24,2022-02-24,202,36.79,7431.58,0,True,6
SHP-006602,PROD-0089,SUP-09,WH-04,2022-02-26,2022-03-18,2022-03-18,391,36.79,14384.89,0,True,11
SHP-006603,PROD-0089,SUP-09,WH-04,2022-03-12,2022-03-30,2022-03-30,320,36.79,11772.8,0,True,9
SHP-006604,PROD-0089,SUP-09,WH-04,2022-03-26,2022-04-19,2022-04-19,158,36.79,5812.82,0,True,4
SHP-006605,PROD-0089,SUP-09,WH-04,2022-04-09,2022-05-06,2022-05-06,364,36.79,13391.56,0,True,11
SHP-006606,PROD-0089,SUP-09,WH-04,2022-04-23,2022-05-22,2022-05-22,102,36.79,3752.58,0,True,3
SHP-006607,PROD-0089,SUP-09,WH-04,2022-05-07,2022-05-22,2022-05-22,403,36.79,14826.37,0,True,12
SHP-006608,PROD-0089,SUP-09,WH-04,2022-05-21,2022-06-09,2022-06-09,470,36.79,17291.3,0,True,14
SHP-006609,PROD-0089,SUP-09,WH-04,2022-06-04,2022-06-22,2022-06-22,339,36.79,12471.81,0,True,10
SHP-006610,PROD-0089,SUP-09,WH-04,2022-06-18,2022-07-02,2022-07-02,461,36.79,16960.19,0,True,13
SHP-006611,PROD-0089,SUP-09,WH-04,2022-07-02,2022-07-29,2022-07-29,143,36.79,5260.97,0,True,4
SHP-006612,PROD-0089,SUP-09,WH-04,2022-07-16,2022-08-06,2022-08-06,281,36.79,10337.99,0,True,8
SHP-006613,PROD-0089,SUP-09,WH-04,2022-07-30,2022-08-26,2022-08-26,134,36.79,4929.86,0,True,4
SHP-006614,PROD-0089,SUP-09,WH-04,2022-08-13,2022-09-03,2022-09-03,411,36.79,15120.69,0,True,12
SHP-006615,PROD-0089,SUP-09,WH-04,2022-08-27,2022-09-22,2022-09-22,370,36.79,13612.3,0,True,11
SHP-006616,PROD-0089,SUP-09,WH-04,2022-09-10,2022-09-28,2022-09-28,343,36.79,12618.97,0,True,10
SHP-006617,PROD-0089,SUP-09,WH-04,2022-09-24,2022-10-09,2022-10-09,449,36.79,16518.71,0,True,13
SHP-006618,PROD-0089,SUP-09,WH-04,2022-10-08,2022-11-02,2022-11-02,332,36.79,12214.28,0,True,10
SHP-006619,PROD-0089,SUP-09,WH-04,2022-10-22,2022-11-05,2022-11-05,357,36.79,13134.03,0,True,10
SHP-006620,PROD-0089,SUP-09,WH-04,2022-11-05,2022-11-22,2022-11-22,397,36.79,14605.63,0,True,12
SHP-006621,PROD-0089,SUP-09,WH-04,2022-11-19,2022-12-12,2022-12-25,283,36.79,10411.57,13,False,8
SHP-006622,PROD-0089,SUP-09,WH-04,2022-12-03,2022-12-22,2022-12-22,201,36.79,7394.79,0,True,6
SHP-006623,PROD-0089,SUP-09,WH-04,2022-12-17,2023-01-12,2023-01-12,237,36.79,8719.23,0,True,7
SHP-006624,PROD-0089,SUP-09,WH-04,2022-12-31,2023-01-18,2023-01-18,341,36.79,12545.39,0,True,10
SHP-006625,PROD-0089,SUP-09,WH-04,2023-01-14,2023-01-27,2023-01-27,339,36.79,12471.81,0,True,10
SHP-006626,PROD-0089,SUP-09,WH-04,2023-01-28,2023-02-17,2023-02-17,445,36.79,16371.55,0,True,13
SHP-006627,PROD-0089,SUP-09,WH-04,2023-02-11,2023-02-17,2023-02-17,341,36.79,12545.39,0,True,10
SHP-006628,PROD-0089,SUP-09,WH-04,2023-02-25,2023-03-17,2023-03-17,488,36.79,17953.52,0,True,14
SHP-006629,PROD-0089,SUP-09,WH-04,2023-03-11,2023-03-25,2023-03-29,147,36.79,5408.13,4,False,4
SHP-006630,PROD-0089,SUP-09,WH-04,2023-03-25,2023-04-20,2023-04-20,449,36.79,16518.71,0,True,13
SHP-006631,PROD-0089,SUP-09,WH-04,2023-04-08,2023-05-01,2023-05-01,200,36.79,7358.0,0,True,6
SHP-006632,PROD-0089,SUP-09,WH-04,2023-04-22,2023-05-17,2023-05-17,270,36.79,9933.3,0,True,8
SHP-006633,PROD-0089,SUP-09,WH-04,2023-05-06,2023-06-02,2023-06-02,78,36.79,2869.62,0,True,2
SHP-006634,PROD-0089,SUP-09,WH-04,2023-05-20,2023-06-15,2023-06-15,61,36.79,2244.19,0,True,1
SHP-006635,PROD-0089,SUP-09,WH-04,2023-06-03,2023-06-28,2023-06-28,253,36.79,9307.87,0,True,7
SHP-006636,PROD-0089,SUP-09,WH-04,2023-06-17,2023-07-13,2023-07-13,441,36.79,16224.39,0,True,13
SHP-006637,PROD-0089,SUP-09,WH-04,2023-07-01,2023-07-28,2023-08-04,65,36.79,2391.35,7,False,1
SHP-006638,PROD-0089,SUP-09,WH-04,2023-07-15,2023-07-29,2023-07-29,433,36.79,15930.07,0,True,13
SHP-006639,PROD-0089,SUP-09,WH-04,2023-07-29,2023-08-24,2023-08-24,420,36.79,15451.8,0,True,12
SHP-006640,PROD-0089,SUP-09,WH-04,2023-08-12,2023-09-04,2023-09-04,162,36.79,5959.98,0,True,4
SHP-006641,PROD-0089,SUP-09,WH-04,2023-08-26,2023-09-19,2023-09-19,358,36.79,13170.82,0,True,10
SHP-006642,PROD-0089,SUP-09,WH-04,2023-09-09,2023-10-10,2023-10-10,316,36.79,11625.64,0,True,9
SHP-006643,PROD-0089,SUP-09,WH-04,2023-09-23,2023-10-17,2023-10-17,337,36.79,12398.23,0,True,10
SHP-006644,PROD-0089,SUP-09,WH-04,2023-10-07,2023-10-27,2023-10-27,469,36.79,17254.51,0,True,14
SHP-006645,PROD-0089,SUP-09,WH-04,2023-10-21,2023-11-01,2023-11-01,226,36.79,8314.54,0,True,6
SHP-006646,PROD-0089,SUP-09,WH-04,2023-11-04,2023-11-24,2023-11-24,110,36.79,4046.9,0,True,3
SHP-006647,PROD-0089,SUP-09,WH-04,2023-11-18,2023-12-13,2023-12-13,339,36.79,12471.81,0,True,10
SHP-006648,PROD-0089,SUP-09,WH-04,2023-12-02,2023-12-18,2023-12-18,65,36.79,2391.35,0,True,1
SHP-006649,PROD-0089,SUP-09,WH-04,2023-12-16,2024-01-13,2024-01-13,451,36.79,16592.29,0,True,13
SHP-006650,PROD-0089,SUP-09,WH-04,2023-12-30,2024-01-31,2024-01-31,440,36.79,16187.6,0,True,13
SHP-006651,PROD-0089,SUP-09,WH-04,2024-01-13,2024-02-05,2024-02-05,125,36.79,4598.75,0,True,3
SHP-006652,PROD-0089,SUP-09,WH-04,2024-01-27,2024-02-16,2024-02-16,97,36.79,3568.63,0,True,2
SHP-006653,PROD-0089,SUP-09,WH-04,2024-02-10,2024-03-01,2024-03-01,343,36.79,12618.97,0,True,10
SHP-006654,PROD-0089,SUP-09,WH-04,2024-02-24,2024-03-27,2024-03-27,372,36.79,13685.88,0,True,11
SHP-006655,PROD-0089,SUP-09,WH-04,2024-03-09,2024-04-07,2024-04-07,160,36.79,5886.4,0,True,4
